"","x"
"1197",0.204949167696989
"1198",0.478724169363493
"1199",0.0125249979378792
"1200",0.0829258877348922
"1201",0.0652186498437893
"1202",0.574209329702143
"1203",0.073237464639545
"1204",0.00437646809324442
"1205",0.132864438675109
"1206",0.503175440149439
"1207",0.01344779136148
"1208",0.205341771408689
"1209",0.0252408185799982
"1210",0.00993895219603693
"1211",0.0152099547089527
"1212",0.0553270950310993
"1213",0.0592444825950731
"1214",0.313317306588614
"1215",0.0223052644285025
"1216",0.470764111115122
"1217",0.112353751859187
"1218",0.00478443037837216
"1219",0.0624067529918424
"1220",0.0260346878433745
"1221",0.0792533771026019
"1222",0.00130222540051328
"1223",0.313717836018944
"1224",0.228569626505589
"1225",0.0509084110790018
"1226",0.0114477711675589
"1227",0.346294451933117
"1228",0.0447351006578528
"1229",0.10707866844437
"1230",0.0991188394208326
"1231",0.0723956886779047
"1232",0.0661372805601639
"1233",0.00805096404844965
"1234",0.0560755609676932
"1235",0.0911774742655096
"1236",0.0683699279523993
"1237",0.539074222280426
"1238",0.816264688750415
"1239",0.186819850326454
"1240",0.0121156226989796
"1241",0.035760987321896
"1242",0.0658889366755531
"1243",0.0737781956660568
"1244",0.0353889532503925
"1245",0.112917144162272
"1246",0.0784409736429598
"1247",0.111081429214962
"1248",0.045598862705845
"1249",0.0275410785196202
"1250",0.571393251061965
"1251",0.133923894707934
"1252",0.25188028813412
"1253",0.0163412815621261
"1254",0.0452282360420055
"1255",0.0878150275254378
"1256",0.81884749393817
"1257",0.33523533553669
"1258",0.154184669284943
"1259",0.0544340997337731
"1260",0.0122144945428915
"1261",0.0524565830855523
"1262",0.455808643763902
"1263",0.800107526511417
"1264",0.127164084225731
"1265",0.0169639436774997
"1266",0.00475791946736785
"1267",0.0358550327123125
"1268",0.0258047419247502
"1269",0.00757748912106705
"1270",0.0452683639460406
"1271",0.288728078443315
"1272",0.60099164322408
"1273",0.031237042527031
"1274",0.527581682910579
"1275",0.0880531723815225
"1276",0.0178023263256317
"1277",0.188234723692356
"1278",0.0103420379294449
"1279",0.156605562390199
"1280",0.106871812563381
"1281",0.0310293277343933
"1282",0.394871082236785
"1283",0.02369114495447
"1284",0.00256567166535306
"1285",0.00722606372740838
"1286",0.550946173289791
"1287",0.0253198321164636
"1288",0.0907760975767161
"1289",0.00135888369537894
"1290",0.00872945024776408
"1291",0.206887236333186
"1292",0.0368235701969254
"1293",0.0217624208632529
"1294",0.105248605642744
"1295",0.0927654127703393
"1296",0.0133168007946265
"1297",0.0604711756466529
"1298",0.236863495112426
"1299",0.00524099334201048
"1300",0.0010999801032539
"1301",0.00666603633589076
"1302",0.00536059730790844
"1303",0.209128558056919
"1304",0.056545807595326
"1305",0.0200803361716831
"1306",0.0162839715965059
"1307",0.0438496061941083
"1308",0.0138525622977275
"1309",0.420429153997609
"1310",0.0318846855050873
"1311",0.22152218883711
"1312",0.207584494486262
"1313",0.0896915138601261
"1314",0.781713871529122
"1315",0.00509604156236797
"1316",0.0633705214694437
"1317",0.0437562562407795
"1318",0.217999759716659
"1319",0.056892564114437
"1320",0.379723267088482
"1321",0.00429459692059927
"1322",0.230334789013998
"1323",0.0038214215696834
"1324",0.00850435613506614
"1325",0.0882396188167039
"1326",0.131802790990229
"1327",0.876845597672939
"1328",0.00388216516323542
"1329",0.0779196784264891
"1330",0.116955938886308
"1331",0.079301304623124
"1332",0.00269225018682856
"1333",0.880602938232245
"1334",0.0103030953166583
"1335",0.0891441159676299
"1336",0.016225257844361
"1337",0.0330464066734094
"1338",0.118656374173042
"1339",0.479444330740783
"1340",0.702454836854673
"1341",0.301176536687936
"1342",0.0700294438027558
"1343",0.0378320210021427
"1344",0.203563898939759
"1345",0.066848906279595
"1346",0.135051947975884
"1347",0.0152107214284691
"1348",0.19442496356682
"1349",0.0567271122579692
"1350",0.456170539646299
"1351",0.0767188781772543
"1352",0.0118622706259197
"1353",0.00450893903217448
"1354",0.534337750358781
"1355",0.348657185227896
"1356",0.197648123229077
"1357",0.0129301233614891
"1358",0.0176007612679953
"1359",0.0783204047206235
"1360",0.324842765906136
"1361",0.169340748759122
"1362",0.0384033250126559
"1363",0.113662010282565
"1364",0.11053732467644
"1365",0.414722203745323
"1366",0.679665317345632
"1367",0.157744999253707
"1368",0.0121648160425382
"1369",0.522164126081901
"1370",0.541324352712712
"1371",0.0212791104187238
"1372",0.313374334860506
"1373",0.0189550936036644
"1374",0.0976023357320069
"1375",0.0844472966551703
"1376",0.695983458309793
"1377",0.00708407084436732
"1378",0.00129435545167096
"1379",0.214227602115835
"1380",0.829810484557484
"1381",0.0963552697284717
"1382",0.0249559979766581
"1383",0.04988906829272
"1384",0.0119024124280075
"1385",0.108380685518627
"1386",0.0649153077912946
"1387",0.134384201298994
"1388",0.020450550778272
"1389",0.0050604668816635
"1390",0.100842715963879
"1391",0.431070069935141
"1392",0.835903037410865
"1393",0.0702742544636936
"1394",0.0490125631208115
"1395",0.126674259463006
"1396",0.62534110518403
"1397",0.9231457810766
"1398",0.0108324754494882
"1399",0.00374307054272586
"1400",0.0811732939716231
"1401",0.24951022476406
"1402",0.237258092432057
"1403",0.253520494424387
"1404",0.339248083761426
"1405",0.0188626475433313
"1406",0.00106828620871866
"1407",0.39074912192651
"1408",0.0699261866603525
"1409",0.113141976328118
"1410",0.135130739323696
"1411",0.0165580181468806
"1412",0.0468421290911809
"1413",0.0269930797108816
"1414",0.281574659019312
"1415",0.0454006187905405
"1416",0.0811414881758983
"1417",0.0144386564186842
"1418",0.11911466345231
"1419",0.0344722539436722
"1420",0.163660471929549
"1421",0.00785453274977523
"1422",0.00290810044320736
"1423",0.643717675584247
"1424",0.0157478799798397
"1425",0.0666108660867773
"1426",0.138574755649874
"1427",0.503117701069051
"1428",0.18413974618575
"1429",0.306400100926334
"1430",0.284608635423551
"1431",0.0162442392010606
"1432",0.00532541572129691
"1433",0.00854799593216932
"1434",0.123207050897779
"1435",0.0754356310091185
"1436",0.257658769604028
"1437",0.71896408550331
"1438",0.010457007160694
"1439",0.69840037993051
"1440",0.0185918108298988
"1441",0.00422928096456951
"1442",0.00670161764339034
"1443",0.309350599570152
"1444",0.0694794471061456
"1445",0.0482967047456404
"1446",0.0108637100645382
"1447",0.0163557555402791
"1448",0.043769247787336
"1449",0.0136902083736564
"1450",0.0366759768312908
"1451",0.514941330712474
"1452",0.0190254956628914
"1453",0.0338733204669197
"1454",0.245516107040212
"1455",0.140704747746999
"1456",0.0446035009082753
"1457",0.0697653595518669
"1458",0.000922050561574419
"1459",0.0102804967025643
"1460",0.788197961605543
"1461",0.261026013728135
"1462",0.596713379642931
"1463",0.0559865019197732
"1464",0.0172023947025783
"1465",0.224837703119224
"1466",0.0594236233076784
"1467",0.06789051309617
"1468",0.10064118270502
"1469",0.0428459225532337
"1470",0.0212223295252179
